SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -31   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -31   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -31   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -31   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -32   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -32   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -31   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -31   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -32   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -32   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -32   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -38   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -38   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -37   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -36   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -34   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -35   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
-1.#IO    -33   0.000  0.000  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  0.000
